OBJECTID,year,state,st_case,veh_no,a_wrongwaydrv,a_drdis,a_drdro,a_vrd,a_body,a_imp1,a_vroll,a_lic_s,a_lic_c,a_cdl_s,a_mc_l_s,a_spveh,a_sbus,a_mod_yr,a_fire_exp,a_imp2
316,2022,1,10210,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2004,1,
317,2022,1,10211,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2006,2,
318,2022,1,10211,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,2,
319,2022,1,10212,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2003,1,
320,2022,1,10213,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2006,1,
321,2022,1,10214,1,2,2,2,1,1,3,1,2,2,2,4,1,3,2008,1,
322,2022,1,10215,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
323,2022,1,10215,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2014,1,
324,2022,1,10216,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1,
325,2022,1,10216,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1,
326,2022,1,10217,1,2,2,2,2,1,2,2,1,1,1,4,2,3,2014,1,
327,2022,1,10218,1,2,2,2,1,9,2,2,2,1,2,4,1,3,2021,1,
328,2022,1,10219,1,1,2,2,2,1,2,2,1,1,1,4,2,3,2007,1,
329,2022,1,10219,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1,
330,2022,1,10220,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2007,1,
331,2022,1,10221,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2021,2,
332,2022,1,10221,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,2,
333,2022,1,10221,3,2,2,2,2,6,5,2,1,1,1,4,2,3,2000,1,
334,2022,1,10222,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2020,1,
335,2022,1,10222,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1,
336,2022,1,10223,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2021,2,
337,2022,1,10223,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2011,1,
338,2022,1,10224,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2009,1,
339,2022,1,10225,1,2,2,2,2,2,5,2,2,2,2,4,2,3,2003,1,
340,2022,1,10225,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1,
341,2022,1,10226,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2001,2,
342,2022,1,10227,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1,
343,2022,1,10228,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2016,1,
344,2022,1,10229,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2014,1,
345,2022,1,10230,1,2,1,2,1,6,1,1,1,1,1,4,2,3,2019,1,
346,2022,1,10231,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2020,1,
347,2022,1,10231,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2012,1,
348,2022,1,10232,1,2,2,2,1,3,2,1,2,2,2,4,1,3,2000,1,
349,2022,1,10233,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2008,1,
350,2022,1,10234,1,2,2,2,1,6,2,1,1,1,1,4,1,3,1993,1,
351,2022,1,10235,1,2,2,2,1,2,2,2,1,1,2,4,2,3,1999,1,
352,2022,1,10236,1,2,2,2,1,2,2,1,1,1,2,4,1,3,2007,1,
353,2022,1,10237,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2006,1,
354,2022,1,10237,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2005,1,
355,2022,1,10237,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
356,2022,1,10238,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2002,2,
357,2022,1,10238,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2006,1,
358,2022,1,10239,1,2,1,2,1,4,2,2,1,1,2,4,2,3,2007,1,
359,2022,1,10239,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2021,1,
360,2022,1,10239,3,2,2,2,2,4,2,2,1,1,2,4,2,3,2020,1,
361,2022,1,10240,1,2,2,2,1,2,2,2,1,1,2,4,2,3,1998,1,
362,2022,1,10240,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
363,2022,1,10241,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2001,1,
364,2022,1,10241,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
365,2022,1,10242,1,1,2,2,2,1,2,1,1,1,2,4,2,3,2003,1,
366,2022,1,10242,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1,
367,2022,1,10243,1,2,2,2,1,1,3,1,2,2,2,4,1,3,2001,1,
368,2022,1,10244,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1,
369,2022,1,10245,1,2,2,2,1,3,2,1,2,2,2,4,2,3,2007,1,
370,2022,1,10246,1,2,2,2,1,4,2,2,2,2,2,4,2,3,2008,1,
371,2022,1,10246,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2022,1,
372,2022,1,10246,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1,
373,2022,1,10247,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2020,1,
374,2022,1,10248,1,2,2,2,2,3,2,1,1,1,2,4,2,3,2019,1,
375,2022,1,10248,2,2,2,2,2,2,5,2,1,1,2,4,2,3,1994,1,
376,2022,1,10249,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2001,1,
377,2022,1,10250,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2009,1,
378,2022,1,10251,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
379,2022,1,10252,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2013,1,
380,2022,1,10253,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2002,2,
381,2022,1,10254,1,2,2,2,1,2,3,1,1,1,2,4,1,3,2005,1,
382,2022,1,10255,1,2,1,2,2,6,2,2,1,1,2,4,2,3,2020,1,
383,2022,1,10255,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2014,1,
384,2022,1,10256,1,2,1,2,2,6,2,2,1,1,1,4,1,3,2017,2,
385,2022,1,10256,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2011,2,
386,2022,1,10256,3,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,2,
387,2022,1,10256,4,2,2,2,2,6,4,2,1,1,1,4,2,3,2019,1,
388,2022,1,10256,5,2,2,2,2,6,4,2,1,1,1,4,2,3,2020,1,
389,2022,1,10257,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2007,2,
390,2022,1,10257,2,2,2,2,2,3,3,2,2,2,2,4,2,3,1999,1,
391,2022,1,10258,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2014,1,
392,2022,1,10258,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1,
393,2022,1,10259,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1,
394,2022,1,10259,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1,
395,2022,1,10259,3,2,2,2,2,3,2,2,1,1,1,4,2,3,2008,1,
396,2022,1,10260,1,2,2,2,2,6,2,1,1,1,2,4,2,3,2004,1,
397,2022,1,10260,2,2,2,2,2,3,4,1,1,1,1,4,2,3,1997,1,
398,2022,1,10261,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2000,1,
399,2022,1,10262,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2016,1,
400,2022,1,10262,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
401,2022,1,10263,1,2,2,2,2,6,2,2,2,2,2,4,2,3,2020,2,
402,2022,1,10263,2,2,2,2,2,6,3,2,1,1,1,4,2,3,2000,2,
403,2022,1,10264,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2007,2,
404,2022,1,10264,2,2,2,2,2,1,2,1,1,1,2,4,2,3,2013,1,
405,2022,1,10265,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2012,1,
406,2022,1,10265,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1,
407,2022,1,10266,1,2,2,1,1,2,2,1,1,1,2,4,2,3,1998,1,
408,2022,1,10267,1,2,2,2,1,1,2,1,1,1,1,4,2,3,2004,1,
409,2022,1,10268,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2000,1,
410,2022,1,10268,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2002,1,
411,2022,1,10269,1,2,2,2,2,7,1,2,4,2,2,3,2,3,2018,1,
412,2022,1,10269,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1,
413,2022,1,10270,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2000,1,
414,2022,1,10271,1,2,2,1,1,2,2,1,1,1,1,4,2,3,2008,1,
415,2022,1,10272,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
416,2022,1,10273,1,2,2,2,1,2,7,1,1,1,2,4,2,3,2000,1,
417,2022,1,10274,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2009,1,
418,2022,1,10275,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2010,1,
419,2022,1,10276,1,2,2,2,2,3,3,1,1,1,2,4,2,3,2013,1,
420,2022,1,10276,2,2,2,2,2,2,2,2,1,1,2,4,1,3,2022,1,
421,2022,1,10277,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
422,2022,1,10278,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2022,1,
423,2022,1,10278,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
424,2022,1,10279,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2019,1,
425,2022,1,10279,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2006,1,
426,2022,1,10280,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2004,1,
427,2022,1,10280,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2016,1,
428,2022,1,10282,1,2,1,2,1,1,4,2,2,2,2,4,1,3,2003,1,
429,2022,1,10283,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2011,1,
430,2022,1,10283,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1,
431,2022,1,10284,1,2,2,2,1,2,3,1,2,2,2,4,2,3,2008,1,
432,2022,1,10285,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2012,2,
433,2022,1,10286,1,2,2,2,2,9,2,2,1,1,2,4,2,3,2000,1,
434,2022,1,10286,2,2,2,2,2,1,2,1,2,2,2,4,2,3,2008,1,
435,2022,1,10287,1,2,2,1,1,1,2,2,1,1,2,4,2,3,2020,1,
436,2022,1,10288,1,2,2,2,2,7,3,2,4,1,2,1,2,3,2018,1,
437,2022,1,10288,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
438,2022,1,10289,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2020,1,
439,2022,1,10290,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2000,1,
440,2022,1,10290,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2003,1,
441,2022,1,10291,1,2,2,2,2,1,2,2,1,1,1,4,2,3,2010,1,
442,2022,1,10291,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2011,1,
443,2022,1,10292,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2013,2,
444,2022,1,10292,2,2,2,2,2,2,2,1,1,1,2,4,2,3,2005,1,
445,2022,1,10293,1,2,2,2,2,9,2,2,1,1,2,4,2,3,2012,1,
446,2022,1,10293,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
447,2022,1,10294,1,2,2,2,1,2,7,2,1,1,2,4,2,3,2017,1,
448,2022,1,10295,1,2,2,2,1,7,2,2,4,2,2,3,1,3,2003,1,
449,2022,1,10296,1,2,2,2,1,6,1,1,1,1,2,4,2,3,2012,1,
450,2022,1,10297,1,2,2,2,2,6,2,2,1,1,2,4,1,3,2022,1,
451,2022,1,10297,2,2,2,2,2,2,4,2,3,3,3,4,2,3,2003,2,
452,2022,1,10298,1,2,2,2,2,1,3,2,2,2,2,4,2,3,1999,1,
453,2022,1,10298,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1,
454,2022,1,10299,1,2,2,2,1,7,1,2,4,1,2,1,2,3,1999,1,
455,2022,1,10300,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2016,1,
456,2022,1,10300,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1,
457,2022,1,10301,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2000,2,
458,2022,1,10302,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1,
459,2022,1,10303,1,2,2,2,1,2,2,1,2,2,2,4,1,3,1997,1,
460,2022,1,10304,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2003,1,
461,2022,1,10305,1,2,2,2,1,1,1,1,2,2,2,4,2,3,2012,2,
462,2022,1,10306,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2013,1,
463,2022,1,10306,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1,
464,2022,1,10306,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2008,1,
465,2022,1,10307,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2020,1,
466,2022,1,10307,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2014,1,
467,2022,1,10308,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2012,1,
468,2022,1,10309,1,2,2,2,1,2,1,1,2,2,2,4,2,3,2003,1,
469,2022,1,10310,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2014,1,
470,2022,1,10310,2,2,2,2,2,3,4,2,2,2,2,4,2,3,2004,1,
471,2022,1,10311,1,1,2,2,1,7,1,2,4,1,2,1,1,3,2008,1,
472,2022,1,10312,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1,
473,2022,1,10312,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2007,1,
474,2022,1,10313,1,2,2,2,1,2,2,2,1,1,1,4,2,3,2019,1,
475,2022,1,10313,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1,
476,2022,1,10314,1,2,2,2,1,2,2,2,1,1,1,4,1,3,2003,1,
477,2022,1,10315,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2009,1,
478,2022,1,10316,1,2,2,2,1,7,4,2,4,1,2,1,2,3,2015,1,
479,2022,1,10316,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1,
480,2022,1,10317,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2022,2,
481,2022,1,10318,1,2,2,2,1,7,2,2,4,2,2,3,2,3,2010,1,
482,2022,1,10319,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2021,1,
483,2022,1,10320,1,2,2,2,1,2,3,2,1,1,2,4,2,3,2003,1,
484,2022,1,10321,1,1,2,2,1,1,2,2,1,1,2,4,2,3,2001,1,
485,2022,1,10321,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
486,2022,1,10321,3,2,2,2,2,3,2,1,1,1,2,4,2,3,2012,1,
487,2022,1,10321,4,2,2,2,2,6,5,2,1,1,1,4,2,3,2020,1,
488,2022,1,10322,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2015,1,
489,2022,1,10323,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1,
490,2022,1,10323,2,2,2,2,2,3,3,1,1,1,2,4,2,3,2008,1,
491,2022,1,10324,1,2,2,2,1,2,2,1,2,2,2,4,2,3,2005,1,
492,2022,1,10324,2,2,2,2,2,3,6,2,1,1,2,4,2,3,2019,1,
493,2022,1,10324,3,2,2,2,2,3,6,2,1,1,2,4,2,3,2004,1,
494,2022,1,10324,4,2,2,2,2,1,6,2,2,2,2,4,2,3,2015,1,
495,2022,1,10324,5,2,2,2,2,2,6,2,1,1,2,4,2,3,2020,1,
496,2022,1,10324,6,2,2,2,2,6,2,2,1,1,2,4,2,3,2019,1,
497,2022,1,10325,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1,
498,2022,1,10326,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2020,1,
499,2022,1,10326,2,2,2,2,2,6,5,2,1,1,2,4,2,3,2008,1,
500,2022,1,10327,1,2,2,2,2,2,3,2,1,1,2,4,2,3,2018,1,
501,2022,1,10327,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1,
502,2022,1,10328,1,2,2,2,2,3,2,2,1,1,1,4,2,3,2018,1,
503,2022,1,10329,1,2,2,2,1,1,2,2,1,1,2,4,2,3,1999,1,
504,2022,1,10330,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2000,1,
505,2022,1,10331,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2008,1,
506,2022,1,10331,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
507,2022,1,10332,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2010,2,
508,2022,1,10332,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,2,
509,2022,1,10333,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2015,1,
510,2022,1,10333,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1,
511,2022,1,10334,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2002,1,
512,2022,1,10334,2,2,2,2,1,3,2,2,2,2,2,4,2,3,2006,1,
513,2022,1,10335,1,2,2,2,1,1,4,2,2,2,2,4,1,3,2006,1,
514,2022,1,10336,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1,
515,2022,1,10337,1,2,1,2,1,2,2,1,1,1,2,4,2,3,1998,1,
516,2022,1,10338,1,2,2,2,1,3,7,2,1,1,2,4,2,3,2003,1,
517,2022,1,10339,1,2,2,2,1,2,2,1,1,1,1,4,1,3,1996,1,
518,2022,1,10340,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2006,1,
519,2022,1,10340,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2011,1,
520,2022,1,10341,1,2,2,2,2,7,3,2,4,1,2,1,1,3,2011,1,
521,2022,1,10341,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2016,1,
522,2022,1,10341,3,2,2,2,1,3,4,2,1,1,2,4,2,3,2011,1,
523,2022,1,10342,1,2,2,2,2,1,2,2,1,1,2,4,1,3,1989,1,
524,2022,1,10342,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2014,1,
525,2022,1,10343,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2017,1,
526,2022,1,10343,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2007,1,
527,2022,1,10344,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2011,1,
528,2022,1,10345,1,2,2,2,2,2,3,2,1,1,2,4,2,3,1990,1,
529,2022,1,10345,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2009,1,
530,2022,1,10346,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2006,1,
531,2022,1,10346,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1,
532,2022,1,10346,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1,
533,2022,1,10347,1,1,2,2,2,2,2,2,1,1,2,4,2,3,1999,1,
534,2022,1,10347,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1,
535,2022,1,10348,1,2,2,2,2,7,2,2,4,2,2,2,1,3,2001,1,
536,2022,1,10348,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2016,1,
537,2022,1,10349,1,2,2,2,2,9,1,1,2,1,2,4,1,3,9999,1,
538,2022,1,10350,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2006,1,
539,2022,1,10350,2,2,2,2,2,7,4,2,4,1,1,1,2,3,2018,1,
540,2022,1,10351,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2004,1,
541,2022,1,10351,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2019,1,
542,2022,1,10352,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1,
543,2022,1,10353,1,2,2,2,1,1,5,1,2,2,2,4,1,3,2004,1,
544,2022,1,10354,1,2,1,2,1,2,2,2,1,1,2,4,2,3,2011,1,
545,2022,1,10354,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1,
546,2022,1,10354,3,2,2,2,2,3,6,2,1,1,2,4,2,3,2016,1,
547,2022,1,10355,1,2,1,2,2,6,2,1,1,1,2,4,2,3,2017,1,
548,2022,1,10355,2,2,2,2,2,3,5,2,1,1,1,4,2,3,2016,1,
549,2022,1,10356,1,2,2,2,1,1,5,2,2,2,2,4,1,3,1994,2,
550,2022,1,10357,1,2,2,2,1,9,2,2,1,1,2,4,1,3,2017,1,
551,2022,1,10358,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2008,1,
552,2022,1,10359,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2008,1,
553,2022,1,10360,1,2,2,2,1,7,2,2,4,1,1,1,1,3,2018,1,
554,2022,1,10361,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2009,1,
555,2022,1,10361,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2015,1,
556,2022,1,10362,1,2,2,2,2,1,2,2,1,1,1,4,2,3,2020,1,
557,2022,1,10363,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2022,1,
558,2022,1,10364,1,2,2,2,1,9,2,2,2,1,2,4,2,3,9999,1,
559,2022,1,10365,1,1,2,2,2,1,2,2,1,1,2,4,2,3,2014,1,
560,2022,1,10365,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2012,1,
561,2022,1,10365,3,2,2,2,2,3,2,2,3,3,2,4,2,3,2009,1,
562,2022,1,10366,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2013,1,
563,2022,1,10367,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1,
564,2022,1,10368,1,2,2,2,1,1,2,1,1,1,2,4,2,3,2004,1,
565,2022,1,10369,1,2,2,2,2,6,1,1,1,1,1,4,2,3,1984,1,
566,2022,1,10370,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2009,1,
567,2022,1,10371,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2011,1,
568,2022,1,10371,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2003,1,
569,2022,1,10372,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2000,1,
570,2022,1,10373,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1,
571,2022,1,10373,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1,
572,2022,1,10374,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2007,1,
573,2022,1,10374,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2017,1,
574,2022,1,10374,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2018,1,
575,2022,1,10374,4,2,2,2,2,3,4,2,1,1,2,4,2,3,2015,1,
576,2022,1,10375,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2014,1,
577,2022,1,10376,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1,
578,2022,1,10376,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2012,1,
579,2022,1,10376,3,2,2,2,2,1,2,2,2,2,2,4,2,3,2013,1,
580,2022,1,10377,1,2,1,2,2,3,2,2,1,1,1,4,2,3,2013,1,
581,2022,1,10377,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2004,1,
582,2022,1,10377,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1,
583,2022,1,10378,1,2,2,2,1,3,2,1,1,1,1,4,1,3,2014,1,
584,2022,1,10379,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2016,1,
585,2022,1,10379,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,2,
586,2022,1,10380,1,2,2,2,2,2,1,2,1,1,2,4,2,3,2005,1,
587,2022,1,10381,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2022,2,
588,2022,1,10382,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1,
589,2022,1,10382,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1,
590,2022,1,10383,1,2,2,2,1,2,7,2,1,1,2,4,2,3,2011,1,
591,2022,1,10384,1,2,2,2,1,2,2,1,1,1,2,4,2,3,1993,1,
592,2022,1,10385,1,2,2,2,1,2,2,2,1,1,2,4,2,3,1995,1,
593,2022,1,10386,1,2,1,2,2,1,2,2,1,1,1,4,1,3,2009,1,
594,2022,1,10386,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2020,1,
595,2022,1,10386,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1,
596,2022,1,10387,1,2,2,2,1,1,2,2,1,1,1,4,2,3,2010,1,
597,2022,1,10388,1,2,2,2,1,2,2,2,1,1,1,4,2,3,1999,1,
598,2022,1,10389,1,2,1,2,1,1,6,1,1,1,2,4,2,3,2013,1,
599,2022,1,10390,1,2,2,2,2,9,6,2,3,3,3,4,2,3,9999,1,
600,2022,1,10391,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2019,1,
601,2022,1,10392,1,2,1,2,1,3,2,2,2,2,2,4,2,3,2005,1,
602,2022,1,10393,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1,
603,2022,1,10393,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1,
604,2022,1,10393,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1,
605,2022,1,10394,1,2,2,2,1,2,1,1,2,2,2,4,1,3,2008,1,
606,2022,1,10395,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2006,2,
607,2022,1,10396,1,2,2,2,1,7,2,2,4,1,2,1,1,3,2015,1,
608,2022,1,10397,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1,
609,2022,1,10398,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1,
610,2022,1,10398,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1,
611,2022,1,10399,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2014,1,
612,2022,1,10399,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2003,1,
613,2022,1,10400,1,2,2,1,1,2,1,1,2,2,2,4,1,3,2003,1,
614,2022,1,10401,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2017,1,
615,2022,1,10402,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1,
616,2022,1,10403,1,2,2,2,1,2,1,1,2,2,2,4,1,3,1988,1,
617,2022,1,10404,1,2,2,2,2,6,5,2,1,1,1,4,2,3,1990,1,
618,2022,1,10404,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2005,1,
619,2022,1,10405,1,2,2,2,1,6,2,2,1,1,1,4,2,3,2020,1,
620,2022,1,10406,1,2,2,1,1,3,7,1,1,1,2,4,2,3,2004,1,
621,2022,1,10407,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2014,1,
622,2022,1,10407,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2019,1,
623,2022,1,10408,1,2,1,2,1,2,2,2,1,1,2,4,2,3,2008,1,
624,2022,1,10408,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1994,1,
625,2022,1,10408,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1,
626,2022,1,10410,1,2,2,2,1,7,2,2,4,1,1,1,1,3,2011,1,
627,2022,1,10412,1,2,2,2,1,2,1,1,1,1,2,4,1,3,2005,1,
628,2022,1,10413,1,2,2,2,1,2,2,2,1,1,1,4,2,3,2000,1,
629,2022,1,10414,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2004,1,
630,2022,1,10415,1,2,2,2,1,9,2,1,1,1,2,4,2,3,9999,1,
