station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,county_name,sample_count,sample_date_min,sample_date_max
40738,29S27E05A001M,29S27E05A001M,29S27E05A001M,Groundwater,35.4411,-119.0926,Kern,1,7/11/1956 15:30,7/11/1956 15:30
40739,29S27E05C001M,29S27E05C001M,29S27E05C001M,Groundwater,35.4384,-119.1046,Kern,2,7/11/1956 15:45,1/24/1979 0:00
40740,29S27E05D001M,29S27E05D001M,29S27E05D001M,Groundwater,35.4384,-119.1091,Kern,1,5/16/1973 13:15,5/16/1973 13:15
40741,29S27E05D002M,29S27E05D002M,29S27E05D002M,Groundwater,35.4384,-119.1091,Kern,1,1/24/1979 0:00,1/24/1979 0:00
40742,29S27E05E001M,29S27E05E001M,29S27E05E001M,Groundwater,35.4361,-119.1054,Kern,1,3/6/1961 0:00,3/6/1961 0:00
40743,29S27E05J001M,29S27E05J001M,29S27E05J001M,Groundwater,35.4312,-119.0957,Kern,1,7/11/1956 14:30,7/11/1956 14:30
40744,29S27E05J002M,29S27E05J002M,29S27E05J002M,Groundwater,35.4312,-119.0957,Kern,1,7/11/1956 15:00,7/11/1956 15:00
40745,29S27E06D001M,29S27E06D001M,29S27E06D001M,Groundwater,35.4384,-119.127,Kern,1,9/4/1957 0:00,9/4/1957 0:00
40746,29S27E06G001M,29S27E06G001M,29S27E06G001M,Groundwater,35.4344,-119.1145,Kern,1,2/26/1957 0:00,2/26/1957 0:00
40747,29S27E07J001M,29S27E07J001M,29S27E07J001M,Groundwater,35.4188,-119.1151,Kern,1,6/26/1975 0:00,6/26/1975 0:00
40748,29S27E08A001M,29S27E08A001M,29S27E08A001M,Groundwater,35.4239,-119.0957,Kern,2,9/29/1955 0:00,10/29/1968 0:00
40749,29S27E08D001M,29S27E08D001M,29S27E08D001M,Groundwater,35.4269,-119.1054,Kern,1,3/7/1979 0:00,3/7/1979 0:00
40750,29S27E08E001M,29S27E08E001M,29S27E08E001M,Groundwater,35.4203,-119.1091,Kern,1,9/19/1980 0:00,9/19/1980 0:00
40751,29S27E08F001M,29S27E08F001M,29S27E08F001M,Groundwater,35.4208,-119.1051,Kern,4,9/27/1955 0:00,4/1/1976 0:00
40752,29S27E08F002M,29S27E08F002M,29S27E08F002M,Groundwater,35.4203,-119.1046,Kern,1,2/2/1960 12:30,2/2/1960 12:30
40753,29S27E08J001M,29S27E08J001M,29S27E08J001M,Groundwater,35.4169,-119.0934,Kern,4,11/9/1951 0:00,3/30/1976 0:00
40754,29S27E09G004M,29S27E09G004M,29S27E09G004M,Groundwater,35.4203,-119.0823,Kern,4,11/23/1978 8:15,2/2/1989 0:00
40755,29S27E09H001M,29S27E09H001M,29S27E09H001M,Groundwater,35.4203,-119.0778,Kern,8,6/24/1976 0:00,5/17/1990 0:00
40756,29S27E09K002M,29S27E09K002M,29S27E09K002M,Groundwater,35.4167,-119.0823,Kern,6,2/6/1931 0:00,3/31/1976 0:00
40757,29S27E09M002M,29S27E09M002M,29S27E09M002M,Groundwater,35.4167,-119.0912,Kern,2,5/16/1988 0:00,3/28/1991 12:45
40758,29S27E09R002M,29S27E09R002M,29S27E09R002M,Groundwater,35.4131,-119.0778,Kern,1,9/28/1976 0:00,9/28/1976 0:00
40759,29S27E10A001M,29S27E10A001M,29S27E10A001M,Groundwater,35.4239,-119.06,Kern,1,7/11/1956 13:15,7/11/1956 13:15
40760,29S27E10C001M,29S27E10C001M,29S27E10C001M,Groundwater,35.4266,-119.0659,Kern,2,5/5/1960 0:00,10/29/1968 0:00
40761,29S27E10C002M,29S27E10C002M,29S27E10C002M,Groundwater,35.4239,-119.0689,Kern,1,7/11/1956 13:30,7/11/1956 13:30
40762,29S27E10C003M,29S27E10C003M,29S27E10C003M,Groundwater,35.4239,-119.0689,Kern,1,2/6/1931 0:00,2/6/1931 0:00
40763,29S27E10C004M,29S27E10C004M,29S27E10C004M,Groundwater,35.4239,-119.0689,Kern,1,9/23/1930 0:00,9/23/1930 0:00
40764,29S27E10D002M,29S27E10D002M,29S27E10D002M,Groundwater,35.4239,-119.0734,Kern,3,2/6/1931 0:00,7/11/1956 14:00
40765,29S27E10H002M,29S27E10H002M,29S27E10H002M,Groundwater,35.4203,-119.06,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40766,29S27E10J001M,29S27E10J001M,29S27E10J001M,Groundwater,35.4167,-119.06,Kern,1,2/2/1960 15:15,2/2/1960 15:15
40767,29S27E10L001M,29S27E10L001M,29S27E10L001M,Groundwater,35.4167,-119.0689,Kern,8,7/6/1976 0:00,2/26/1990 0:00
40768,29S27E10M001M,29S27E10M001M,29S27E10M001M,Groundwater,35.4167,-119.0734,Kern,7,6/15/1976 0:00,1/26/1989 0:00
40769,29S27E10N002M,29S27E10N002M,29S27E10N002M,Groundwater,35.4131,-119.0734,Kern,6,6/24/1976 0:00,7/22/1985 15:30
40770,29S27E10P002M,29S27E10P002M,29S27E10P002M,Groundwater,35.4131,-119.0689,Kern,6,6/2/1959 0:00,5/12/1981 0:00
40771,29S27E10P003M,29S27E10P003M,29S27E10P003M,Groundwater,35.4131,-119.0689,Kern,1,2/4/1960 13:30,2/4/1960 13:30
40772,29S27E10P004M,29S27E10P004M,29S27E10P004M,Groundwater,35.4131,-119.0689,Kern,5,11/12/1980 14:30,2/2/1989 0:00
40773,29S27E10Q001M,29S27E10Q001M,29S27E10Q001M,Groundwater,35.4158,-119.0626,Kern,1,12/1/1958 0:00,12/1/1958 0:00
40774,29S27E10R001M,29S27E10R001M,29S27E10R001M,Groundwater,35.4131,-119.06,Kern,4,11/2/1955 10:00,10/29/1968 0:00
40775,29S27E10R002M,29S27E10R002M,29S27E10R002M,Groundwater,35.4131,-119.06,Kern,1,3/31/1976 0:00,3/31/1976 0:00
40776,29S27E10R003M,29S27E10R003M,29S27E10R003M,Groundwater,35.4131,-119.06,Kern,2,6/2/1959 0:00,2/3/1960 13:15
40777,29S27E10R004M,29S27E10R004M,29S27E10R004M,Groundwater,35.4131,-119.06,Kern,1,2/3/1960 15:00,2/3/1960 15:00
40778,29S27E10R005M,29S27E10R005M,29S27E10R005M,Groundwater,35.4131,-119.06,Kern,3,2/3/1960 14:30,5/17/1973 8:00
40779,29S27E11J002M,29S27E11J002M,29S27E11J002M,Groundwater,35.4167,-119.0421,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40780,29S27E11L001M,29S27E11L001M,29S27E11L001M,Groundwater,35.4183,-119.0518,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40781,29S27E12D002M,29S27E12D002M,29S27E12D002M,Groundwater,35.4239,-119.0377,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40782,29S27E12E001M,29S27E12E001M,29S27E12E001M,Groundwater,35.4203,-119.0377,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40783,29S27E12L002M,29S27E12L002M,29S27E12L002M,Groundwater,35.4167,-119.0332,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40784,29S27E12Q001M,29S27E12Q001M,29S27E12Q001M,Groundwater,35.4131,-119.0288,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40785,29S27E13C002M,29S27E13C002M,29S27E13C002M,Groundwater,35.4095,-119.0332,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40786,29S27E13D001M,29S27E13D001M,29S27E13D001M,Groundwater,35.4095,-119.0377,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40787,29S27E13K001M,29S27E13K001M,29S27E13K001M,Groundwater,35.4023,-119.0288,Kern,1,9/23/1982 0:00,9/23/1982 0:00
40788,29S27E13N002M,29S27E13N002M,29S27E13N002M,Groundwater,35.3987,-119.0377,Kern,1,3/19/1979 0:00,3/19/1979 0:00
40789,29S27E14D001M,29S27E14D001M,29S27E14D001M,Groundwater,35.4095,-119.0555,Kern,2,7/20/1988 0:00,3/28/1991 10:30
40790,29S27E14G001M,29S27E14G001M,29S27E14G001M,Groundwater,35.4059,-119.0466,Kern,2,2/3/1960 11:30,10/29/1968 0:00
40791,29S27E15A001M,29S27E15A001M,29S27E15A001M,Groundwater,35.4095,-119.06,Kern,1,2/3/1960 13:00,2/3/1960 13:00
40792,29S27E15A004M,29S27E15A004M,29S27E15A004M,Groundwater,35.4116,-119.0584,Kern,1,1/24/1979 0:00,1/24/1979 0:00
40793,29S27E15B001M,29S27E15B001M,29S27E15B001M,Groundwater,35.4095,-119.0645,Kern,7,6/15/1976 0:00,1/26/1989 0:00
40794,29S27E15D001M,29S27E15D001M,29S27E15D001M,Groundwater,35.4095,-119.0734,Kern,3,9/30/1949 0:00,10/29/1968 0:00
40795,29S27E15E001M,29S27E15E001M,29S27E15E001M,Groundwater,35.4059,-119.0734,Kern,1,9/30/1949 0:00,9/30/1949 0:00
40796,29S27E15G001M,29S27E15G001M,29S27E15G001M,Groundwater,35.4094,-119.0632,Kern,2,9/22/1960 0:00,9/22/1960 0:00
40797,29S27E15H001M,29S27E15H001M,29S27E15H001M,Groundwater,35.4059,-119.06,Kern,6,2/2/1960 17:30,5/12/1981 0:00
40798,29S27E15L001M,29S27E15L001M,29S27E15L001M,Groundwater,35.4041,-119.0698,Kern,2,2/11/1953 0:00,5/5/1960 0:00
40799,29S27E15M001M,29S27E15M001M,29S27E15M001M,Groundwater,35.4023,-119.0734,Kern,1,9/30/1949 0:00,9/30/1949 0:00
40800,29S27E15N001M,29S27E15N001M,29S27E15N001M,Groundwater,35.4002,-119.0732,Kern,6,11/2/1955 10:30,5/12/1981 0:00
40801,29S27E15N003M,29S27E15N003M,29S27E15N003M,Groundwater,35.3987,-119.0734,Kern,1,2/4/1960 16:30,2/4/1960 16:30
40802,29S27E15N004M,29S27E15N004M,29S27E15N004M,Groundwater,35.3987,-119.0734,Kern,2,10/17/1955 0:00,2/4/1960 17:00
40803,29S27E15P001M,29S27E15P001M,29S27E15P001M,Groundwater,35.3987,-119.0689,Kern,5,10/17/1955 0:00,3/31/1976 0:00
40804,29S27E15P003M,29S27E15P003M,29S27E15P003M,Groundwater,35.3987,-119.0689,Kern,1,2/4/1960 15:40,2/4/1960 15:40
40805,29S27E16A001M,29S27E16A001M,29S27E16A001M,Groundwater,35.4095,-119.0778,Kern,8,11/2/1955 9:30,5/12/1981 0:00
40806,29S27E16D001M,29S27E16D001M,29S27E16D001M,Groundwater,35.4122,-119.0904,Kern,3,11/1/1955 15:30,5/26/1959 0:00
40807,29S27E16D004M,29S27E16D004M,29S27E16D004M,Groundwater,35.4095,-119.0912,Kern,8,3/30/1977 0:00,1/26/1989 0:00
40808,29S27E16J001M,29S27E16J001M,29S27E16J001M,Groundwater,35.4036,-119.0751,Kern,3,6/18/1953 0:00,9/21/1978 0:00
40809,29S27E16K001M,29S27E16K001M,29S27E16K001M,Groundwater,35.4023,-119.0823,Kern,1,2/7/1989 0:00,2/7/1989 0:00
40810,29S27E16M001M,29S27E16M001M,29S27E16M001M,Groundwater,35.405,-119.0879,Kern,3,2/15/1952 0:00,10/29/1968 0:00
40811,29S27E16P001M,29S27E16P001M,29S27E16P001M,Groundwater,35.3987,-119.0867,Kern,1,3/30/1976 0:00,3/30/1976 0:00
40812,29S27E17E001M,29S27E17E001M,29S27E17E001M,Groundwater,35.4052,-119.1057,Kern,1,5/24/1966 0:00,5/24/1966 0:00
40813,29S27E17H001M,29S27E17H001M,29S27E17H001M,Groundwater,35.4055,-119.0965,Kern,3,6/30/1959 0:00,5/16/1973 13:45
40814,29S27E17M001M,29S27E17M001M,29S27E17M001M,Groundwater,35.4052,-119.1095,Kern,2,2/18/1963 0:00,3/7/1979 0:00
40815,29S27E17N001M,29S27E17N001M,29S27E17N001M,Groundwater,35.3986,-119.1082,Kern,6,10/23/1951 0:00,10/29/1968 0:00
40816,29S27E18A001M,29S27E18A001M,29S27E18A001M,Groundwater,35.4088,-119.1101,Kern,2,2/24/1953 0:00,3/7/1979 0:00
40817,29S27E18P001M,29S27E18P001M,29S27E18P001M,Groundwater,35.3987,-119.1225,Kern,1,3/7/1979 0:00,3/7/1979 0:00
40818,29S27E19H001M,29S27E19H001M,29S27E19H001M,Groundwater,35.3914,-119.1136,Kern,4,9/29/1955 0:00,5/12/1981 0:00
40819,29S27E19L001M,29S27E19L001M,29S27E19L001M,Groundwater,35.3878,-119.1225,Kern,1,5/16/1973 12:45,5/16/1973 12:45
40820,29S27E20D001M,29S27E20D001M,29S27E20D001M,Groundwater,35.3972,-119.107,Kern,4,6/4/1953 0:00,3/30/1976 0:00
40821,29S27E20D002M,29S27E20D002M,29S27E20D002M,Groundwater,35.395,-119.1091,Kern,1,3/30/1979 0:00,3/30/1979 0:00
40822,29S27E20M001M,29S27E20M001M,29S27E20M001M,Groundwater,35.3878,-119.1091,Kern,1,5/27/1959 0:00,5/27/1959 0:00
40823,29S27E20N002M,29S27E20N002M,29S27E20N002M,Groundwater,35.3844,-119.1095,Kern,4,9/28/1955 0:00,7/16/1959 7:00
40824,29S27E20N003M,29S27E20N003M,29S27E20N003M,Groundwater,35.3872,-119.1084,Kern,1,2/14/1955 0:00,2/14/1955 0:00
40825,29S27E20Q001M,29S27E20Q001M,29S27E20Q001M,Groundwater,35.3863,-119.1007,Kern,2,6/22/1964 0:00,8/24/1965 0:00
40826,29S27E21A001M,29S27E21A001M,29S27E21A001M,Groundwater,35.395,-119.0778,Kern,1,2/2/1989 0:00,2/2/1989 0:00
40827,29S27E21E001M,29S27E21E001M,29S27E21E001M,Groundwater,35.3914,-119.0912,Kern,5,9/29/1955 0:00,5/12/1981 0:00
40828,29S27E21F001M,29S27E21F001M,29S27E21F001M,Groundwater,35.3914,-119.0867,Kern,2,6/2/1959 9:40,3/19/1979 0:00
40829,29S27E21J001M,29S27E21J001M,29S27E21J001M,Groundwater,35.3878,-119.0778,Kern,1,6/1/1959 17:40,6/1/1959 17:40
40830,29S27E21J003M,29S27E21J003M,29S27E21J003M,Groundwater,35.3894,-119.0768,Kern,5,6/1/1959 16:30,5/12/1981 0:00
40831,29S27E21J005M,29S27E21J005M,29S27E21J005M,Groundwater,35.3878,-119.0778,Kern,1,10/29/1968 0:00,10/29/1968 0:00
40832,29S27E21K001M,29S27E21K001M,29S27E21K001M,Groundwater,35.3878,-119.0823,Kern,3,6/2/1959 10:50,3/30/1976 0:00
40833,29S27E21L001M,29S27E21L001M,29S27E21L001M,Groundwater,35.3878,-119.0867,Kern,1,1/29/1979 0:00,1/29/1979 0:00
40834,29S27E21P001M,29S27E21P001M,29S27E21P001M,Groundwater,35.3842,-119.0867,Kern,5,9/28/1955 0:00,5/12/1981 0:00
40835,29S27E21Q001M,29S27E21Q001M,29S27E21Q001M,Groundwater,35.3842,-119.0823,Kern,1,6/2/1959 11:30,6/2/1959 11:30
40836,29S27E21R001M,29S27E21R001M,29S27E21R001M,Groundwater,35.3842,-119.0778,Kern,5,2/7/1964 0:00,5/12/1981 0:00
40837,29S27E22C001M,29S27E22C001M,29S27E22C001M,Groundwater,35.3975,-119.0657,Kern,1,11/22/1965 0:00,11/22/1965 0:00
40838,29S27E22E001M,29S27E22E001M,29S27E22E001M,Groundwater,35.393,-119.072,Kern,4,6/2/1959 16:30,3/30/1976 0:00
40839,29S27E22E080M,29S27E22E080M,29S27E22E080M,Groundwater,35.3914,-119.0734,Kern,1,10/29/1968 0:00,10/29/1968 0:00
40840,29S27E22L001M,29S27E22L001M,29S27E22L001M,Groundwater,35.3878,-119.0689,Kern,2,11/15/1947 0:00,5/28/1959 0:00
40842,29S27E22M002M,29S27E22M002M,29S27E22M002M,Groundwater,35.3878,-119.0734,Kern,5,6/2/1959 11:45,5/12/1981 0:00
40843,29S27E22M003M,29S27E22M003M,29S27E22M003M,Groundwater,35.3878,-119.0734,Kern,1,5/27/1959 0:00,5/27/1959 0:00
40845,29S27E23A001M,29S27E23A001M,29S27E23A001M,Groundwater,35.395,-119.0421,Kern,2,6/2/1959 14:10,6/2/1959 14:10
40846,29S27E23A002M,29S27E23A002M,29S27E23A002M,Groundwater,35.395,-119.0407,Kern,4,6/2/1959 0:00,5/12/1981 0:00
40847,29S27E23B001M,29S27E23B001M,29S27E23B001M,Groundwater,35.395,-119.0466,Kern,2,6/3/1959 14:10,6/3/1959 14:10
40848,29S27E23C001M,29S27E23C001M,29S27E23C001M,Groundwater,35.3969,-119.052,Kern,1,6/4/1959 10:20,6/4/1959 10:20
40849,29S27E23C003M,29S27E23C003M,29S27E23C003M,Groundwater,35.395,-119.051,Kern,1,1/24/1979 0:00,1/24/1979 0:00
40850,29S27E23H001M,29S27E23H001M,29S27E23H001M,Groundwater,35.3914,-119.0421,Kern,13,1/5/1972 0:00,1/16/1989 0:00
40851,29S27E23K002M,29S27E23K002M,29S27E23K002M,Groundwater,35.3878,-119.0466,Kern,3,6/2/1959 15:55,3/31/1976 0:00
40852,29S27E23K003M,29S27E23K003M,29S27E23K003M,Groundwater,35.3878,-119.0466,Kern,1,6/2/1959 17:30,6/2/1959 17:30
40853,29S27E23L001M,29S27E23L001M,29S27E23L001M,Groundwater,35.3878,-119.051,Kern,2,6/2/1959 14:30,6/2/1959 14:30
40854,29S27E23L002M,29S27E23L002M,29S27E23L002M,Groundwater,35.3878,-119.051,Kern,3,9/29/1955 0:00,5/26/1959 0:00
40855,29S27E23L004M,29S27E23L004M,29S27E23L004M,Groundwater,35.3878,-119.051,Kern,1,10/28/1968 0:00,10/28/1968 0:00
40856,29S27E23M001M,29S27E23M001M,29S27E23M001M,Groundwater,35.3878,-119.0555,Kern,4,1/24/1956 16:40,5/12/1981 0:00
40857,29S27E23M002M,29S27E23M002M,29S27E23M002M,Groundwater,35.3878,-119.0555,Kern,4,5/26/1959 0:00,3/31/1976 0:00
40858,29S27E23R001M,29S27E23R001M,29S27E23R001M,Groundwater,35.3842,-119.0421,Kern,2,11/2/1955 12:10,5/28/1959 0:00
40859,29S27E24G001M,29S27E24G001M,29S27E24G001M,Groundwater,35.3914,-119.0288,Kern,2,8/30/1983 14:00,2/26/1990 0:00
40860,29S27E24N001M,29S27E24N001M,29S27E24N001M,Groundwater,35.3842,-119.0377,Kern,9,9/12/1973 0:00,3/13/1991 11:10
40861,29S27E24T080M,29S27E24T080M,29S27E24T080M,Groundwater,35.3896,-119.031,Kern,1,6/5/1979 0:00,6/5/1979 0:00
40862,29S27E25B002M,29S27E25B002M,29S27E25B002M,Groundwater,35.3806,-119.0288,Kern,11,9/13/1973 0:00,3/5/1991 12:30
40863,29S27E25D001M,29S27E25D001M,29S27E25D001M,Groundwater,35.3816,-119.0354,Kern,1,4/2/1953 0:00,4/2/1953 0:00
40864,29S27E25D002M,29S27E25D002M,29S27E25D002M,Groundwater,35.3806,-119.0376,Kern,11,6/7/1973 0:00,2/12/1990 0:00
40865,29S27E25G001M,29S27E25G001M,29S27E25G001M,Groundwater,35.377,-119.0288,Kern,11,5/9/1973 0:00,1/25/1990 0:00
40866,29S27E25G002M,29S27E25G002M,29S27E25G002M,Groundwater,35.377,-119.0288,Kern,13,6/7/1973 0:00,3/4/1991 11:15
40867,29S27E25R001M,29S27E25R001M,29S27E25R001M,Groundwater,35.3698,-119.0244,Kern,11,1/11/1973 0:00,1/23/1990 0:00
40868,29S27E26B001M,29S27E26B001M,29S27E26B001M,Groundwater,35.3806,-119.0466,Kern,1,2/8/1989 0:00,2/8/1989 0:00
40869,29S27E26C001M,29S27E26C001M,29S27E26C001M,Groundwater,35.3806,-119.051,Kern,2,11/9/1981 9:20,11/9/1981 9:20
40870,29S27E26D001M,29S27E26D001M,29S27E26D001M,Groundwater,35.3833,-119.0565,Kern,1,1/26/1956 17:00,1/26/1956 17:00
40871,29S27E26D002M,29S27E26D002M,29S27E26D002M,Groundwater,35.3813,-119.0559,Kern,1,5/16/1973 10:45,5/16/1973 10:45
40872,29S27E26D003M,29S27E26D003M,29S27E26D003M,Groundwater,35.3827,-119.054,Kern,1,5/28/1959 0:00,5/28/1959 0:00
40873,29S27E26D080M,29S27E26D080M,29S27E26D080M,Groundwater,35.3806,-119.0554,Kern,1,3/25/1980 0:00,3/25/1980 0:00
40874,29S27E26F002M,29S27E26F002M,29S27E26F002M,Groundwater,35.377,-119.051,Kern,1,3/19/1979 0:00,3/19/1979 0:00
40875,29S27E26F003M,29S27E26F003M,29S27E26F003M,Groundwater,35.377,-119.051,Kern,1,2/8/1989 0:00,2/8/1989 0:00
40876,29S27E26J001M,29S27E26J001M,29S27E26J001M,Groundwater,35.3734,-119.0422,Kern,11,3/15/1973 0:00,1/12/1989 0:00
40877,29S27E26P001M,29S27E26P001M,29S27E26P001M,Groundwater,35.3698,-119.051,Kern,2,7/21/1978 14:30,11/8/1984 11:15
40878,29S27E26P002M,29S27E26P002M,29S27E26P002M,Groundwater,35.3698,-119.051,Kern,1,3/30/1976 0:00,3/30/1976 0:00
40879,29S27E26T080M,29S27E26T080M,29S27E26T080M,Groundwater,35.3752,-119.0488,Kern,1,9/16/1980 0:00,9/16/1980 0:00
40880,29S27E27A001M,29S27E27A001M,29S27E27A001M,Groundwater,35.383,-119.0587,Kern,2,6/1/1959 14:15,6/1/1959 14:15
40881,29S27E27A002M,29S27E27A002M,29S27E27A002M,Groundwater,35.383,-119.0587,Kern,1,3/30/1976 0:00,3/30/1976 0:00
40882,29S27E27B001M,29S27E27B001M,29S27E27B001M,Groundwater,35.3806,-119.0645,Kern,3,11/2/1955 11:15,6/1/1959 14:40
40883,29S27E27B003M,29S27E27B003M,29S27E27B003M,Groundwater,35.3806,-119.0645,Kern,2,6/1/1959 17:05,3/30/1976 0:00
40884,29S27E27B004M,29S27E27B004M,29S27E27B004M,Groundwater,35.3825,-119.0632,Kern,3,5/16/1973 10:00,5/12/1981 0:00
40885,29S27E27B005M,29S27E27B005M,29S27E27B005M,Groundwater,35.3806,-119.0645,Kern,1,6/1/1959 14:40,6/1/1959 14:40
40887,29S27E27D001M,29S27E27D001M,29S27E27D001M,Groundwater,35.3806,-119.0733,Kern,4,6/1/1959 17:25,5/12/1981 0:00
40888,29S27E27G002M,29S27E27G002M,29S27E27G002M,Groundwater,35.377,-119.0645,Kern,1,3/30/1976 0:00,3/30/1976 0:00
40890,29S27E28B001M,29S27E28B001M,29S27E28B001M,Groundwater,35.3806,-119.0823,Kern,1,5/16/1973 10:15,5/16/1973 10:15
40891,29S27E28G001M,29S27E28G001M,29S27E28G001M,Groundwater,35.3775,-119.0818,Kern,1,7/9/1954 9:15,7/9/1954 9:15
40892,29S27E28G002M,29S27E28G002M,29S27E28G002M,Groundwater,35.3769,-119.0804,Kern,4,5/26/1959 0:00,5/5/1960 0:00
40893,29S27E28G003M,29S27E28G003M,29S27E28G003M,Groundwater,35.377,-119.0823,Kern,1,5/17/1960 0:00,5/17/1960 0:00
40894,29S27E28G004M,29S27E28G004M,29S27E28G004M,Groundwater,35.377,-119.0823,Kern,1,5/17/1960 0:00,5/17/1960 0:00
40895,29S27E28L001M,29S27E28L001M,29S27E28L001M,Groundwater,35.3766,-119.087,Kern,6,5/27/1959 0:00,5/12/1981 0:00
40896,29S27E28M001M,29S27E28M001M,29S27E28M001M,Groundwater,35.3734,-119.0911,Kern,1,5/5/1960 0:00,5/5/1960 0:00
40897,29S27E29A001M,29S27E29A001M,29S27E29A001M,Groundwater,35.3806,-119.0958,Kern,3,1/21/1960 0:00,5/12/1981 0:00
40899,29S27E29B001M,29S27E29B001M,29S27E29B001M,Groundwater,35.3806,-119.1002,Kern,3,1/21/1960 0:00,5/12/1981 0:00
40900,29S27E29B002M,29S27E29B002M,29S27E29B002M,Groundwater,35.3806,-119.1002,Kern,3,1/21/1960 0:00,5/12/1981 0:00
40901,29S27E29C001M,29S27E29C001M,29S27E29C001M,Groundwater,35.3827,-119.102,Kern,1,6/3/1959 0:00,6/3/1959 0:00
40902,29S27E29D002M,29S27E29D002M,29S27E29D002M,Groundwater,35.3805,-119.1093,Kern,1,6/3/1959 11:30,6/3/1959 11:30
40903,29S27E29D003M,29S27E29D003M,29S27E29D003M,Groundwater,35.3806,-119.109,Kern,1,7/7/1981 0:00,7/7/1981 0:00
40904,29S27E29D004M,29S27E29D004M,29S27E29D004M,Groundwater,35.3806,-119.109,Kern,1,3/19/1979 0:00,3/19/1979 0:00
40905,29S27E29K001M,29S27E29K001M,29S27E29K001M,Groundwater,35.3758,-119.0982,Kern,5,4/13/1956 0:00,5/16/1973 9:40
40906,29S27E29L001M,29S27E29L001M,29S27E29L001M,Groundwater,35.3758,-119.1059,Kern,1,6/3/1959 9:10,6/3/1959 9:10
40907,29S27E29R001M,29S27E29R001M,29S27E29R001M,Groundwater,35.3688,-119.0923,Kern,2,6/4/1959 0:00,6/4/1959 0:00
40908,29S27E30A001M,29S27E30A001M,29S27E30A001M,Groundwater,35.3806,-119.1137,Kern,1,7/7/1981 0:00,7/7/1981 0:00
40909,29S27E30D001M,29S27E30D001M,29S27E30D001M,Groundwater,35.3806,-119.1269,Kern,1,11/3/1980 0:00,11/3/1980 0:00
40910,29S27E30E001M,29S27E30E001M,29S27E30E001M,Groundwater,35.377,-119.1269,Kern,1,11/3/1980 0:00,11/3/1980 0:00
40911,29S27E32C001M,29S27E32C001M,29S27E32C001M,Groundwater,35.3688,-119.1037,Kern,4,11/1/1955 15:00,3/30/1976 0:00
40912,29S27E33P001M,29S27E33P001M,29S27E33P001M,Groundwater,35.3552,-119.0873,Kern,2,12/27/1950 0:00,9/23/1965 0:00
40913,29S27E33P002M,29S27E33P002M,29S27E33P002M,Groundwater,35.3553,-119.0867,Kern,7,6/15/1977 0:00,4/1/1991 12:45
40914,29S27E33Q001M,29S27E33Q001M,29S27E33Q001M,Groundwater,35.3555,-119.0812,Kern,1,5/6/1960 0:00,5/6/1960 0:00
40915,29S27E33R001M,29S27E33R001M,29S27E33R001M,Groundwater,35.3553,-119.0779,Kern,1,11/2/1955 15:15,11/2/1955 15:15
40916,29S27E34A001M,29S27E34A001M,29S27E34A001M,Groundwater,35.3658,-119.057,Kern,6,9/19/1942 0:00,5/9/1972 0:00
40917,29S27E34B001M,29S27E34B001M,29S27E34B001M,Groundwater,35.3661,-119.0645,Kern,2,7/23/1959 12:35,3/31/1976 0:00
40918,29S27E34L001M,29S27E34L001M,29S27E34L001M,Groundwater,35.3589,-119.0689,Kern,7,1/27/1978 10:30,3/13/1990 0:00
40919,29S27E34N001M,29S27E34N001M,29S27E34N001M,Groundwater,35.3547,-119.074,Kern,2,4/8/1964 14:10,2/4/1966 13:01
40920,29S27E34N002M,29S27E34N002M,29S27E34N002M,Groundwater,35.3544,-119.074,Kern,1,4/8/1964 12:05,4/8/1964 12:05
40921,29S27E34N003M,29S27E34N003M,29S27E34N003M,Groundwater,35.3544,-119.074,Kern,2,4/8/1964 12:36,2/4/1966 13:52
40922,29S27E34N004M,29S27E34N004M,29S27E34N004M,Groundwater,35.3553,-119.0733,Kern,2,4/8/1964 14:11,2/4/1966 13:34
40923,29S27E34R001M,29S27E34R001M,29S27E34R001M,Groundwater,35.3558,-119.0584,Kern,6,7/10/1950 0:00,5/26/1959 0:00
40924,29S27E35A002M,29S27E35A002M,29S27E35A002M,Groundwater,35.3655,-119.0432,Kern,9,8/14/1973 0:00,2/12/1990 0:00
40925,29S27E35E001M,29S27E35E001M,29S27E35E001M,Groundwater,35.3625,-119.0554,Kern,11,4/11/1973 0:00,1/18/1989 0:00
40926,29S27E35G001M,29S27E35G001M,29S27E35G001M,Groundwater,35.3625,-119.0466,Kern,12,6/3/1952 0:00,1/22/1991 13:30
40927,29S27E36H001M,29S27E36H001M,29S27E36H001M,Groundwater,35.3625,-119.0244,Kern,13,7/10/1956 7:45,1/22/1991 11:30
40928,29S27E36K001M,29S27E36K001M,29S27E36K001M,Groundwater,35.3589,-119.0288,Kern,13,5/2/1967 0:00,2/22/1990 0:00
